ZCTA,Diagnosed diabetes among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Stroke among adults aged >=18 years
03447,0.09,0.152,0.028999999999999998
03448,0.091,0.156,0.03
03449,0.086,0.11699999999999999,0.028999999999999998
03450,0.095,0.133,0.031
03451,0.091,0.162,0.031
03452,0.08800000000000001,0.153,0.03
03455,0.09,0.151,0.03
03456,0.099,0.151,0.031
03457,0.085,0.139,0.027999999999999997
03458,0.087,0.125,0.032
03461,0.064,0.17300000000000001,0.021
03462,0.08,0.132,0.026000000000000002
03464,0.09,0.133,0.03
03465,0.078,0.16,0.025
03466,0.079,0.131,0.026000000000000002
03467,0.08,0.128,0.028999999999999998
03470,0.10400000000000001,0.175,0.035
03561,0.102,0.156,0.035
03570,0.12,0.177,0.043
03574,0.079,0.134,0.026000000000000002
03575,0.073,0.142,0.022000000000000002
03576,0.109,0.161,0.037000000000000005
03579,0.11900000000000001,0.14800000000000002,0.038
03580,0.10099999999999999,0.121,0.036000000000000004
03581,0.092,0.139,0.032
03582,0.113,0.172,0.039
03583,0.092,0.136,0.03
03584,0.099,0.155,0.034
03585,0.092,0.145,0.031
03586,0.096,0.121,0.032
03588,0.10099999999999999,0.156,0.033
03590,0.11599999999999999,0.16899999999999998,0.039
03592,0.126,0.146,0.043
03593,0.105,0.129,0.035
03595,0.092,0.13699999999999998,0.03
03597,0.105,0.156,0.042
03598,0.10099999999999999,0.156,0.035
03601,0.094,0.152,0.031
03602,0.096,0.152,0.032
03603,0.099,0.16399999999999998,0.033
03604,0.07200000000000001,0.136,0.022000000000000002
03605,0.09,0.156,0.028999999999999998
03607,0.106,0.14300000000000002,0.037000000000000005
03608,0.081,0.129,0.027999999999999997
03609,0.066,0.141,0.023
03740,0.095,0.14300000000000002,0.033
03741,0.079,0.149,0.027000000000000003
03743,0.102,0.17600000000000002,0.035
03745,0.09,0.138,0.028999999999999998
03746,0.091,0.138,0.027999999999999997
03748,0.076,0.139,0.025
03750,0.071,0.099,0.023
03751,0.079,0.139,0.027999999999999997
03752,0.094,0.152,0.032
03753,0.084,0.121,0.027999999999999997
03754,0.064,0.20199999999999999,0.023
03755,0.049,0.155,0.019
03765,0.102,0.14300000000000002,0.037000000000000005
03766,0.071,0.135,0.024
03768,0.087,0.12300000000000001,0.03
03770,0.075,0.145,0.024
03771,0.10300000000000001,0.13699999999999998,0.036000000000000004
03773,0.096,0.163,0.034
03774,0.09300000000000001,0.14800000000000002,0.035
03777,0.08900000000000001,0.145,0.031
03779,0.09300000000000001,0.14300000000000002,0.031
03780,0.094,0.151,0.034
03781,0.08800000000000001,0.139,0.027999999999999997
03782,0.086,0.135,0.028999999999999998
03784,0.079,0.135,0.028999999999999998
03785,0.095,0.15,0.034
03801,0.07200000000000001,0.136,0.024
03809,0.084,0.141,0.027999999999999997
03810,0.095,0.132,0.031
03811,0.081,0.125,0.026000000000000002
03812,0.10099999999999999,0.135,0.032
03813,0.099,0.14800000000000002,0.032
03814,0.109,0.156,0.036000000000000004
03816,0.099,0.13699999999999998,0.032
03817,0.10099999999999999,0.141,0.033
03818,0.094,0.154,0.031
03819,0.076,0.154,0.024
03820,0.083,0.15,0.023
03823,0.081,0.135,0.022000000000000002
03824,0.048,0.244,0.013999999999999999
03825,0.079,0.142,0.021
03826,0.086,0.14300000000000002,0.026000000000000002
03827,0.083,0.135,0.026000000000000002
03830,0.10099999999999999,0.136,0.033
03832,0.10400000000000001,0.13,0.033
03833,0.08199999999999999,0.135,0.027999999999999997
03835,0.102,0.175,0.028999999999999998
03836,0.114,0.131,0.038
03837,0.083,0.153,0.026000000000000002
03838,0.102,0.134,0.033
03839,0.095,0.16699999999999998,0.026000000000000002
03840,0.075,0.128,0.024
03841,0.083,0.136,0.026000000000000002
03842,0.083,0.13,0.027000000000000003
03844,0.077,0.125,0.025
03845,0.096,0.138,0.032
03846,0.113,0.125,0.037000000000000005
03847,0.096,0.13,0.034
03848,0.084,0.15,0.026000000000000002
03849,0.08900000000000001,0.139,0.028999999999999998
03850,0.12,0.121,0.04
03851,0.095,0.156,0.026000000000000002
03852,0.095,0.157,0.027000000000000003
03853,0.11900000000000001,0.12300000000000001,0.039
03854,0.099,0.107,0.033
03855,0.098,0.15,0.027000000000000003
03856,0.079,0.139,0.024
03857,0.065,0.153,0.02
03858,0.071,0.15,0.022000000000000002
03860,0.092,0.135,0.031
03861,0.081,0.135,0.022000000000000002
03862,0.08800000000000001,0.127,0.027999999999999997
03864,0.11199999999999999,0.152,0.039
03865,0.079,0.151,0.026000000000000002
03867,0.109,0.165,0.032
03868,0.11,0.16399999999999998,0.031
03869,0.09,0.142,0.026000000000000002
03870,0.084,0.11599999999999999,0.027000000000000003
03871,0.092,0.11,0.03
03872,0.09,0.14400000000000002,0.03
03873,0.07200000000000001,0.154,0.023
03874,0.092,0.154,0.031
03875,0.098,0.132,0.032
03878,0.092,0.16,0.026000000000000002
03882,0.09300000000000001,0.146,0.03
03883,0.095,0.14300000000000002,0.03
03884,0.086,0.13699999999999998,0.023
03885,0.07200000000000001,0.126,0.023
03886,0.098,0.142,0.032
03887,0.087,0.154,0.025
03890,0.114,0.156,0.036000000000000004
03894,0.105,0.122,0.037000000000000005
03901,0.083,0.156,0.024
03902,0.092,0.126,0.027000000000000003
03903,0.08900000000000001,0.14,0.026000000000000002
03904,0.087,0.14800000000000002,0.027000000000000003
03905,0.111,0.132,0.032
03906,0.091,0.156,0.027000000000000003
03907,0.14300000000000002,0.12,0.045
03908,0.079,0.147,0.023
03909,0.1,0.126,0.03
03910,0.109,0.125,0.033
03911,0.13,0.109,0.04
04001,0.106,0.16,0.031
04002,0.098,0.158,0.028999999999999998
04003,0.092,0.114,0.033
04005,0.095,0.179,0.028999999999999998
04006,0.10400000000000001,0.166,0.032
04008,0.092,0.146,0.027000000000000003
04009,0.098,0.15,0.034
04010,0.105,0.172,0.032
04011,0.078,0.145,0.027999999999999997
04015,0.094,0.163,0.032
04017,0.09,0.099,0.033
04019,0.084,0.107,0.028999999999999998
04020,0.11599999999999999,0.166,0.034
04021,0.066,0.11900000000000001,0.022000000000000002
04022,0.113,0.16399999999999998,0.035
04024,0.087,0.158,0.03
04027,0.09699999999999999,0.18,0.028999999999999998
04029,0.092,0.156,0.031
04030,0.096,0.166,0.027999999999999997
04032,0.07400000000000001,0.124,0.025
04037,0.099,0.166,0.032
04038,0.067,0.153,0.024
04039,0.069,0.145,0.023
04040,0.102,0.157,0.034
04041,0.122,0.195,0.038
04042,0.08800000000000001,0.16399999999999998,0.025
04043,0.10300000000000001,0.132,0.031
04046,0.094,0.136,0.027000000000000003
04047,0.111,0.171,0.033
04048,0.10400000000000001,0.17800000000000002,0.028999999999999998
04049,0.098,0.18,0.027000000000000003
04050,0.087,0.106,0.03
04051,0.11699999999999999,0.154,0.037000000000000005
04055,0.086,0.155,0.028999999999999998
04056,0.10099999999999999,0.16399999999999998,0.03
04057,0.05,0.168,0.019
04061,0.073,0.182,0.02
04062,0.07,0.149,0.024
04063,0.157,0.131,0.055
04064,0.105,0.156,0.03
04066,0.09699999999999999,0.11199999999999999,0.035
04068,0.124,0.193,0.038
04069,0.083,0.14300000000000002,0.027999999999999997
04071,0.073,0.133,0.025
04072,0.08800000000000001,0.152,0.027000000000000003
04073,0.10800000000000001,0.17800000000000002,0.032
04074,0.07400000000000001,0.122,0.026000000000000002
04076,0.1,0.166,0.028999999999999998
04079,0.09300000000000001,0.12300000000000001,0.032
04083,0.1,0.163,0.031
04084,0.068,0.158,0.023
04085,0.07,0.157,0.023
04086,0.09,0.131,0.028999999999999998
04087,0.08900000000000001,0.171,0.025
04088,0.105,0.162,0.033
04090,0.109,0.141,0.032
04091,0.08800000000000001,0.158,0.03
04092,0.083,0.159,0.028999999999999998
04093,0.087,0.157,0.026000000000000002
04095,0.102,0.16399999999999998,0.028999999999999998
04096,0.07200000000000001,0.11800000000000001,0.025
04097,0.067,0.128,0.022000000000000002
04101,0.076,0.18100000000000002,0.024
04102,0.068,0.152,0.022000000000000002
04103,0.07200000000000001,0.146,0.025
04105,0.07,0.11199999999999999,0.025
04106,0.071,0.145,0.024
04107,0.071,0.109,0.024
04108,0.08199999999999999,0.113,0.027000000000000003
04109,0.09699999999999999,0.10800000000000001,0.03
04110,0.08800000000000001,0.102,0.032
04210,0.092,0.171,0.032
04216,0.11800000000000001,0.152,0.038
04217,0.10300000000000001,0.163,0.032
04219,0.109,0.168,0.035
04220,0.09699999999999999,0.17600000000000002,0.03
04221,0.13,0.182,0.043
04222,0.069,0.146,0.022000000000000002
04224,0.122,0.188,0.038
04226,0.114,0.156,0.035
04227,0.10300000000000001,0.209,0.028999999999999998
04231,0.115,0.165,0.035
04234,0.092,0.17800000000000002,0.028999999999999998
04236,0.079,0.153,0.026000000000000002
04237,0.114,0.154,0.035
04238,0.083,0.18600000000000003,0.025
04239,0.09,0.159,0.031
04240,0.102,0.192,0.035
04250,0.09,0.17800000000000002,0.03
04252,0.08199999999999999,0.16899999999999998,0.027000000000000003
04253,0.094,0.161,0.031
04254,0.10800000000000001,0.18899999999999997,0.036000000000000004
04255,0.113,0.17,0.034
04256,0.081,0.165,0.027000000000000003
04257,0.106,0.17300000000000001,0.034
04258,0.08199999999999999,0.163,0.027000000000000003
04259,0.09699999999999999,0.168,0.028999999999999998
04260,0.069,0.152,0.023
04261,0.11800000000000001,0.155,0.035
04263,0.095,0.177,0.03
04265,0.096,0.16699999999999998,0.028999999999999998
04268,0.125,0.177,0.04
04270,0.11199999999999999,0.185,0.034
04271,0.14,0.151,0.051
04274,0.081,0.155,0.027000000000000003
04275,0.13,0.156,0.04
04276,0.113,0.16899999999999998,0.037000000000000005
04280,0.084,0.166,0.027999999999999997
04281,0.11,0.16899999999999998,0.037000000000000005
04282,0.084,0.161,0.027000000000000003
04284,0.107,0.142,0.033
04285,0.133,0.16399999999999998,0.044000000000000004
04287,0.083,0.151,0.024
04289,0.11900000000000001,0.187,0.039
04290,0.1,0.168,0.032
04292,0.1,0.16699999999999998,0.031
04294,0.10099999999999999,0.168,0.034
04330,0.107,0.166,0.034
04342,0.08800000000000001,0.158,0.031
04344,0.09699999999999999,0.153,0.032
04345,0.102,0.16699999999999998,0.032
04346,0.10800000000000001,0.16399999999999998,0.036000000000000004
04347,0.10099999999999999,0.132,0.035
04348,0.095,0.157,0.034
04349,0.10400000000000001,0.146,0.031
04350,0.083,0.152,0.026000000000000002
04351,0.091,0.13699999999999998,0.028999999999999998
04352,0.09699999999999999,0.149,0.03
04353,0.09,0.16,0.032
04354,0.09,0.155,0.03
04355,0.08800000000000001,0.145,0.027000000000000003
04357,0.098,0.156,0.03
04358,0.084,0.15,0.025
04359,0.09699999999999999,0.166,0.027999999999999997
04360,0.106,0.145,0.031
04363,0.099,0.172,0.031
04364,0.094,0.14400000000000002,0.03
04401,0.08800000000000001,0.172,0.027999999999999997
04406,0.12,0.165,0.04
04408,0.114,0.17300000000000001,0.035
04410,0.106,0.182,0.033
04411,0.08800000000000001,0.162,0.027999999999999997
04412,0.094,0.16399999999999998,0.031
04413,0.152,0.191,0.05
04414,0.122,0.171,0.04
04415,0.11900000000000001,0.185,0.04
04416,0.096,0.165,0.032
04417,0.14300000000000002,0.172,0.044000000000000004
04418,0.11,0.195,0.033
04419,0.083,0.157,0.026000000000000002
04421,0.061,0.179,0.022000000000000002
04422,0.091,0.172,0.027999999999999997
04424,0.149,0.184,0.046
04426,0.11199999999999999,0.161,0.039
04427,0.099,0.171,0.03
04428,0.091,0.157,0.027999999999999997
04429,0.09,0.15,0.027999999999999997
04430,0.128,0.159,0.043
04431,0.107,0.139,0.034
04434,0.08900000000000001,0.16699999999999998,0.027000000000000003
04435,0.106,0.171,0.033
04438,0.094,0.17300000000000001,0.03
04441,0.126,0.155,0.043
04442,0.125,0.156,0.042
04443,0.12,0.175,0.040999999999999995
04444,0.077,0.14300000000000002,0.025
04448,0.12300000000000001,0.17300000000000001,0.04
04449,0.10099999999999999,0.18600000000000003,0.03
04450,0.087,0.168,0.027000000000000003
04451,0.147,0.17300000000000001,0.047
04453,0.11,0.17600000000000002,0.034
04454,0.166,0.179,0.052000000000000005
04455,0.127,0.17800000000000002,0.040999999999999995
04456,0.085,0.171,0.026000000000000002
04457,0.133,0.193,0.042
04459,0.146,0.17600000000000002,0.045
04460,0.135,0.17800000000000002,0.040999999999999995
04461,0.083,0.168,0.026000000000000002
04462,0.128,0.155,0.043
04463,0.126,0.184,0.043
04464,0.125,0.157,0.040999999999999995
04468,0.095,0.19,0.03
04469,0.013999999999999999,0.29600000000000004,0.006
04471,0.135,0.168,0.039
04472,0.085,0.15,0.027999999999999997
04473,0.07400000000000001,0.215,0.024
04474,0.087,0.15,0.027000000000000003
04475,0.13,0.18100000000000002,0.040999999999999995
04476,0.11,0.14400000000000002,0.038
04478,0.16399999999999998,0.151,0.051
04479,0.13,0.17600000000000002,0.044000000000000004
04481,0.135,0.17800000000000002,0.044000000000000004
04485,0.126,0.154,0.040999999999999995
04487,0.145,0.179,0.044000000000000004
04488,0.09300000000000001,0.163,0.028999999999999998
04489,0.07,0.205,0.023
04490,0.153,0.191,0.047
04491,0.146,0.196,0.044000000000000004
04492,0.159,0.19399999999999998,0.046
04493,0.109,0.166,0.035
04495,0.131,0.18,0.04
04496,0.091,0.171,0.03
04497,0.139,0.16699999999999998,0.039
04530,0.099,0.14800000000000002,0.031
04535,0.08199999999999999,0.139,0.028999999999999998
04537,0.08800000000000001,0.136,0.032
04538,0.1,0.125,0.04
04539,0.09300000000000001,0.136,0.033
04541,0.125,0.105,0.05
04543,0.094,0.131,0.04
04544,0.106,0.12,0.04
04547,0.10099999999999999,0.14400000000000002,0.037000000000000005
04548,0.10300000000000001,0.13,0.032
04551,0.09699999999999999,0.131,0.036000000000000004
04553,0.08900000000000001,0.132,0.034
04554,0.11199999999999999,0.11900000000000001,0.043
04555,0.087,0.142,0.032
04556,0.085,0.135,0.031
04558,0.09699999999999999,0.135,0.037000000000000005
04562,0.10099999999999999,0.13,0.031
04563,0.092,0.153,0.033
04564,0.106,0.122,0.042
04568,0.10300000000000001,0.111,0.039
04571,0.09300000000000001,0.131,0.035
04572,0.095,0.161,0.035
04573,0.086,0.124,0.031
04574,0.08900000000000001,0.152,0.031
04575,0.11800000000000001,0.11,0.046
04576,0.11699999999999999,0.114,0.044000000000000004
04578,0.08900000000000001,0.157,0.032
04579,0.092,0.139,0.027999999999999997
04605,0.08900000000000001,0.154,0.03
04606,0.125,0.182,0.038
04607,0.107,0.158,0.036000000000000004
04609,0.083,0.14300000000000002,0.028999999999999998
04611,0.131,0.179,0.040999999999999995
04612,0.096,0.14400000000000002,0.033
04613,0.102,0.16,0.035
04614,0.091,0.135,0.031
04616,0.109,0.134,0.037000000000000005
04617,0.105,0.13699999999999998,0.035
04619,0.121,0.182,0.04
04622,0.131,0.17,0.040999999999999995
04623,0.11900000000000001,0.187,0.036000000000000004
04624,0.149,0.127,0.052000000000000005
04626,0.13,0.17,0.042
04627,0.111,0.145,0.042
04628,0.11599999999999999,0.17300000000000001,0.036000000000000004
04629,0.102,0.13,0.032
04630,0.11,0.177,0.034
04631,0.141,0.163,0.045
04634,0.102,0.168,0.033
04635,0.07200000000000001,0.166,0.024
04637,0.18100000000000002,0.175,0.055999999999999994
04640,0.08800000000000001,0.15,0.03
04642,0.11699999999999999,0.13,0.04
04643,0.12300000000000001,0.18100000000000002,0.038
04645,0.10099999999999999,0.134,0.036000000000000004
04646,0.073,0.142,0.026000000000000002
04648,0.122,0.18600000000000003,0.037000000000000005
04649,0.135,0.175,0.044000000000000004
04650,0.122,0.141,0.042
04652,0.138,0.166,0.045
04653,0.095,0.145,0.032
04654,0.12,0.198,0.038
04655,0.11,0.171,0.033
04657,0.124,0.162,0.038
04658,0.125,0.166,0.040999999999999995
04660,0.087,0.12,0.028999999999999998
04662,0.079,0.128,0.027000000000000003
04664,0.102,0.16899999999999998,0.033
04666,0.12300000000000001,0.165,0.038
04667,0.136,0.207,0.039
04668,0.133,0.21,0.04
04669,0.13,0.14,0.045
04671,0.138,0.177,0.043
04673,0.11199999999999999,0.131,0.037000000000000005
04674,0.087,0.151,0.028999999999999998
04675,0.077,0.128,0.026000000000000002
04676,0.09300000000000001,0.145,0.031
04677,0.11699999999999999,0.154,0.040999999999999995
04679,0.087,0.132,0.03
04680,0.111,0.18,0.034
04681,0.109,0.149,0.038
04683,0.11,0.146,0.039
04684,0.092,0.135,0.03
04685,0.08900000000000001,0.146,0.031
04686,0.168,0.18100000000000002,0.053
04691,0.12,0.171,0.035
04693,0.11699999999999999,0.147,0.040999999999999995
04694,0.13,0.182,0.040999999999999995
04730,0.133,0.18100000000000002,0.040999999999999995
04732,0.127,0.16699999999999998,0.039
04733,0.146,0.166,0.043
04734,0.126,0.177,0.037000000000000005
04735,0.139,0.171,0.043
04736,0.128,0.174,0.039
04739,0.157,0.166,0.049
04740,0.11699999999999999,0.172,0.036000000000000004
04742,0.121,0.17,0.036000000000000004
04743,0.107,0.166,0.033
04745,0.133,0.171,0.039
04746,0.174,0.18100000000000002,0.052000000000000005
04747,0.132,0.166,0.04
04750,0.11599999999999999,0.188,0.035
04756,0.147,0.157,0.047
04757,0.105,0.16,0.03
04758,0.127,0.174,0.042
04760,0.13699999999999998,0.174,0.042
04761,0.15,0.163,0.045
04762,0.135,0.166,0.039
04763,0.14300000000000002,0.166,0.043
04764,0.171,0.157,0.053
04765,0.146,0.172,0.046
04766,0.126,0.18,0.037000000000000005
04768,0.155,0.156,0.045
04769,0.106,0.17600000000000002,0.032
04772,0.146,0.162,0.043
04773,0.141,0.163,0.040999999999999995
04774,0.159,0.165,0.049
04776,0.135,0.166,0.04
04777,0.131,0.185,0.04
04779,0.156,0.153,0.045
04780,0.122,0.179,0.035
04781,0.139,0.18,0.040999999999999995
04783,0.142,0.16,0.042
04785,0.168,0.18100000000000002,0.052000000000000005
04786,0.132,0.17600000000000002,0.04
04787,0.132,0.171,0.04
04841,0.091,0.159,0.034
04843,0.09300000000000001,0.12,0.035
04847,0.086,0.156,0.028999999999999998
04848,0.096,0.126,0.033
04849,0.086,0.135,0.028999999999999998
04851,0.085,0.14800000000000002,0.027000000000000003
04852,0.08199999999999999,0.146,0.027999999999999997
04853,0.08800000000000001,0.14300000000000002,0.03
04854,0.095,0.132,0.035
04855,0.102,0.124,0.039
04856,0.094,0.134,0.033
04858,0.085,0.139,0.031
04859,0.09300000000000001,0.134,0.033
04860,0.096,0.133,0.035
04861,0.096,0.163,0.035
04862,0.08900000000000001,0.152,0.03
04863,0.085,0.147,0.03
04864,0.08,0.166,0.027000000000000003
04901,0.099,0.172,0.032
04910,0.109,0.16899999999999998,0.034
04911,0.12300000000000001,0.185,0.039
04912,0.114,0.184,0.037000000000000005
04915,0.096,0.151,0.033
04917,0.08800000000000001,0.145,0.027000000000000003
04918,0.099,0.14,0.031
04920,0.12300000000000001,0.16399999999999998,0.039
04921,0.10400000000000001,0.177,0.034
04922,0.11199999999999999,0.185,0.036000000000000004
04923,0.124,0.166,0.039
04924,0.10099999999999999,0.17800000000000002,0.031
04925,0.149,0.16,0.047
04926,0.121,0.122,0.037000000000000005
04927,0.10300000000000001,0.17600000000000002,0.032
04928,0.10300000000000001,0.16699999999999998,0.034
04929,0.111,0.18,0.035
04930,0.12,0.17300000000000001,0.039
04932,0.11,0.165,0.033
04933,0.076,0.19,0.021
04936,0.127,0.139,0.044000000000000004
04937,0.121,0.193,0.038
04938,0.086,0.18899999999999997,0.028999999999999998
04939,0.10800000000000001,0.17,0.034
04940,0.094,0.177,0.032
04941,0.094,0.158,0.031
04942,0.135,0.16699999999999998,0.045
04943,0.124,0.175,0.039
04945,0.10800000000000001,0.166,0.035
04947,0.095,0.147,0.031
04949,0.10099999999999999,0.158,0.034
04950,0.122,0.174,0.039
04951,0.113,0.17,0.036000000000000004
04952,0.094,0.16399999999999998,0.032
04953,0.107,0.171,0.034
04955,0.098,0.16699999999999998,0.032
04956,0.113,0.18,0.036000000000000004
04957,0.113,0.17300000000000001,0.036000000000000004
04958,0.126,0.171,0.04
04961,0.11599999999999999,0.153,0.037000000000000005
